BASKET_NUM,HSHD_NUM,PURCHASE_,PRODUCT_NUM,SPEND,UNITS,STORE_R,WEEK_NUM,YEAR
7939,4439,19-Oct-18,99455,3.98,2,EAST,41,2018
7941,3246,19-Oct-18,87650,1.99,1,SOUTH,41,2018
7941,3246,19-Oct-18,5306731,3.5,1,SOUTH,41,2018
7946,361,20-Oct-18,4004061,1.99,1,SOUTH,41,2018
7946,361,20-Oct-18,6591693,1.99,1,SOUTH,41,2018
7949,4897,20-Oct-18,5871849,3.29,1,SOUTH,41,2018
7951,2652,20-Oct-18,4871727,2.58,2,WEST,41,2018
7953,4857,20-Oct-18,5853425,3,2,CENTRAL,41,2018
7954,1618,20-Oct-18,6785435,1,1,WEST,41,2018
7957,10,20-Oct-18,3974208,1.79,1,EAST,41,2018
7957,10,20-Oct-18,6438701,2.69,1,EAST,41,2018
7967,682,20-Oct-18,524126,2,1,CENTRAL,41,2018
7971,2066,20-Oct-18,88715,0.65,1,CENTRAL,41,2018
7983,308,20-Oct-18,143792,1.88,1,EAST,41,2018
7991,99,20-Oct-18,709893,1,1,SOUTH,41,2018
7995,1895,20-Oct-18,84766,1.69,1,EAST,41,2018
7997,801,20-Oct-18,930625,5.97,3,CENTRAL,41,2018
8004,361,21-Oct-18,571026,0.59,1,SOUTH,42,2018
8011,422,21-Oct-18,965270,1,2,CENTRAL,42,2018
8014,986,21-Oct-18,788160,3,3,EAST,42,2018
8017,196,21-Oct-18,6335556,3.99,1,CENTRAL,42,2018
8019,1015,21-Oct-18,86095,1.99,1,EAST,42,2018
8019,1015,21-Oct-18,1167902,1.99,1,EAST,42,2018
8020,4568,21-Oct-18,5373339,4.3,1,EAST,42,2018
8027,4037,21-Oct-18,4670627,3.74,1,EAST,42,2018
8028,2004,21-Oct-18,9027,0.43,1,EAST,42,2018
8034,984,21-Oct-18,8118,3.34,1,EAST,42,2018
8038,4085,21-Oct-18,101651,2.19,1,CENTRAL,42,2018
8039,4085,21-Oct-18,98072,6.99,1,CENTRAL,42,2018
8044,1795,21-Oct-18,551333,2,2,WEST,42,2018
8044,1795,21-Oct-18,89230,1.49,1,WEST,42,2018
8051,590,21-Oct-18,5320867,0.88,1,CENTRAL,42,2018
8060,2990,21-Oct-18,762731,1.37,1,CENTRAL,42,2018
8060,2990,21-Oct-18,4055449,2.2,1,CENTRAL,42,2018
8063,1404,21-Oct-18,94561,1.99,1,SOUTH,42,2018
8065,4778,21-Oct-18,635866,1.99,1,WEST,42,2018
8066,3840,21-Oct-18,277345,2.99,1,EAST,42,2018
8067,183,21-Oct-18,6621234,0.75,1,EAST,42,2018
8075,2143,21-Oct-18,6277851,4.49,1,EAST,42,2018
8075,2143,21-Oct-18,1422903,6.38,1,EAST,42,2018
8076,2011,21-Oct-18,9276,0.99,1,EAST,42,2018
8076,2011,21-Oct-18,4638339,4.49,1,EAST,42,2018
8091,1448,20-Oct-18,1419147,1.4,1,SOUTH,41,2018
8094,1567,21-Oct-18,6773640,14.97,3,WEST,42,2018
8099,1020,21-Oct-18,918495,3.98,2,EAST,42,2018
8106,3940,21-Oct-18,8478,4.95,5,EAST,42,2018
8120,2200,21-Oct-18,5785105,0.99,1,WEST,42,2018
8128,1034,21-Oct-18,4676964,1.99,1,EAST,42,2018
8129,1924,21-Oct-18,5526326,0.99,1,SOUTH,42,2018
8141,3418,21-Oct-18,98691,2,2,SOUTH,42,2018
8141,3418,21-Oct-18,72145,1.19,1,SOUTH,42,2018
8157,1895,21-Oct-18,95137,0.69,1,EAST,42,2018
8166,3889,21-Oct-18,3740441,1.39,1,SOUTH,42,2018
8168,2143,21-Oct-18,5321393,2.99,1,EAST,42,2018
8168,2143,21-Oct-18,5330317,3.69,1,EAST,42,2018
8195,1433,22-Oct-18,651794,3.29,1,WEST,42,2018
8207,1990,22-Oct-18,4881768,5.98,2,CENTRAL,42,2018
8212,779,22-Oct-18,662463,1,3,CENTRAL,42,2018
8212,779,22-Oct-18,84759,1.79,1,CENTRAL,42,2018
8217,605,22-Oct-18,87312,2.29,1,CENTRAL,42,2018
8219,3044,22-Oct-18,1023718,0.41,1,EAST,42,2018
8226,3022,22-Oct-18,551350,2,2,SOUTH,42,2018
8227,4126,22-Oct-18,99598,1.99,1,CENTRAL,42,2018
8232,839,22-Oct-18,72209,4.49,1,EAST,42,2018
8232,839,22-Oct-18,4670724,4.99,1,EAST,42,2018
8233,3163,22-Oct-18,6828723,4.99,1,SOUTH,42,2018
8234,4078,22-Oct-18,85947,0.71,1,EAST,42,2018
8234,4078,22-Oct-18,77172,2.51,1,EAST,42,2018
8238,3809,22-Oct-18,9288,0.99,1,CENTRAL,42,2018
8242,4057,22-Oct-18,551331,1,1,EAST,42,2018
8243,2584,22-Oct-18,6083806,2.49,1,CENTRAL,42,2018
8247,2617,23-Oct-18,8436,0.6,1,WEST,42,2018
8248,1241,23-Oct-18,6801235,5,1,EAST,42,2018
8249,1873,23-Oct-18,4029887,1.59,1,CENTRAL,42,2018
8254,4146,23-Oct-18,5200871,1.69,1,WEST,42,2018
8255,982,23-Oct-18,86339,0.4,1,EAST,42,2018
8260,3105,23-Oct-18,8436,1,1,SOUTH,42,2018
8262,184,23-Oct-18,2952217,2.99,1,EAST,42,2018
8262,184,23-Oct-18,6401983,6.99,1,EAST,42,2018
8269,3003,23-Oct-18,678607,3.49,1,CENTRAL,42,2018
8273,4037,23-Oct-18,928327,8.99,1,EAST,42,2018
8305,1122,22-Oct-18,101377,1.99,1,EAST,42,2018
8313,1797,22-Oct-18,135392,0.99,1,CENTRAL,42,2018
8315,2756,22-Oct-18,101350,3.59,1,CENTRAL,42,2018
8318,4766,22-Oct-18,709905,3,3,WEST,42,2018
8319,4183,22-Oct-18,6481037,1.99,1,WEST,42,2018
8337,2707,22-Oct-18,101683,1.99,1,EAST,42,2018
8344,1446,22-Oct-18,6498141,3,2,SOUTH,42,2018
8344,1446,22-Oct-18,4295547,6.49,1,SOUTH,42,2018
8360,151,22-Oct-18,8478,0.99,1,EAST,42,2018
8370,1102,23-Oct-18,87392,5.49,1,EAST,42,2018
8387,3904,23-Oct-18,93771,1,1,EAST,42,2018
8392,117,23-Oct-18,6774562,14.99,1,EAST,42,2018
8396,4904,23-Oct-18,6510301,3.99,1,CENTRAL,42,2018
8396,4904,23-Oct-18,5340640,5.98,2,CENTRAL,42,2018
8407,2175,23-Oct-18,194412,2,2,WEST,42,2018
8410,1080,23-Oct-18,4329899,2.99,1,EAST,42,2018
8410,1080,23-Oct-18,5078418,4.4,1,EAST,42,2018
8417,4836,24-Oct-18,6169456,3.29,1,SOUTH,42,2018
8417,4836,24-Oct-18,1412837,7.21,1,SOUTH,42,2018
8420,2211,24-Oct-18,4199788,3.59,1,WEST,42,2018
8435,3111,24-Oct-18,72140,1.58,2,SOUTH,42,2018
8458,3809,24-Oct-18,847496,1,1,CENTRAL,42,2018
8459,308,24-Oct-18,92226,3.49,1,EAST,42,2018
8467,4218,24-Oct-18,5559275,0,1,EAST,42,2018
8467,4218,24-Oct-18,6478011,0,1,EAST,42,2018
8467,4218,24-Oct-18,77312,1.99,1,EAST,42,2018
8480,2371,24-Oct-18,4696362,8.99,1,WEST,42,2018
8507,3840,24-Oct-18,99443,2.29,1,EAST,42,2018
8516,984,24-Oct-18,5039878,1,1,EAST,42,2018
8540,2435,25-Oct-18,678698,3.99,1,WEST,42,2018
8547,1399,24-Oct-18,1307948,2.99,1,SOUTH,42,2018
8559,4414,25-Oct-18,88715,1.59,1,CENTRAL,42,2018
8567,4506,25-Oct-18,5352828,5.49,1,SOUTH,42,2018
8569,2780,25-Oct-18,5685830,5.98,2,WEST,42,2018
8583,992,26-Oct-18,1113015,0.8,2,EAST,42,2018
8593,4439,26-Oct-18,1424188,14.43,1,EAST,42,2018
8604,4126,26-Oct-18,5272748,20.97,3,CENTRAL,42,2018
8608,1448,26-Oct-18,1082983,3.19,1,SOUTH,42,2018
8611,4293,26-Oct-18,6633848,2,2,SOUTH,42,2018
8616,4879,26-Oct-18,97315,1.29,1,CENTRAL,42,2018
8627,3904,25-Oct-18,4751907,1,1,EAST,42,2018
8630,1495,25-Oct-18,2269790,5.07,3,CENTRAL,42,2018
8635,1632,25-Oct-18,6843520,2.98,2,WEST,42,2018
8637,210,25-Oct-18,87335,2.49,1,EAST,42,2018
8683,1924,26-Oct-18,1411474,1.68,1,SOUTH,42,2018
8689,3977,26-Oct-18,5369906,17.49,1,EAST,42,2018
8691,815,26-Oct-18,353431,4.78,2,CENTRAL,42,2018
8699,2225,26-Oct-18,88731,0.88,1,SOUTH,42,2018
8700,3014,26-Oct-18,5111091,3.99,1,SOUTH,42,2018
8705,4816,26-Oct-18,761719,1,2,WEST,42,2018
8705,4816,26-Oct-18,761735,1,2,WEST,42,2018
8705,4816,26-Oct-18,99143,1.58,2,WEST,42,2018
8722,3358,26-Oct-18,5107300,14.98,2,SOUTH,42,2018
8729,1916,26-Oct-18,6163219,1,1,WEST,42,2018
8733,3811,26-Oct-18,89986,1.74,6,SOUTH,42,2018
8737,172,26-Oct-18,207096,2.19,2,EAST,42,2018
8738,3243,25-Oct-18,366275,3.49,1,SOUTH,42,2018
8739,1290,26-Oct-18,548897,3.29,1,CENTRAL,42,2018
8742,3840,27-Oct-18,125822,4.99,1,EAST,42,2018
8752,4171,27-Oct-18,6918707,1.99,1,EAST,42,2018
8756,812,27-Oct-18,99656,5,2,CENTRAL,42,2018
8759,3582,27-Oct-18,6595968,2.99,1,SOUTH,42,2018
8759,3582,27-Oct-18,643006,3.99,1,SOUTH,42,2018
8760,3551,27-Oct-18,5091264,2.97,3,SOUTH,42,2018
8761,991,27-Oct-18,87702,2.69,1,EAST,42,2018
8777,159,27-Oct-18,3974208,3.58,2,EAST,42,2018
8778,438,27-Oct-18,4011789,15.9,1,CENTRAL,42,2018
8782,4713,27-Oct-18,6843045,1,1,SOUTH,42,2018
8786,3314,27-Oct-18,5290802,11.68,2,SOUTH,42,2018
8789,4725,27-Oct-18,101199,1.19,1,CENTRAL,42,2018
8789,4725,27-Oct-18,5895805,5.69,1,CENTRAL,42,2018
8799,3758,26-Oct-18,95554,3.99,1,SOUTH,42,2018
8813,4604,27-Oct-18,87906,1.69,1,WEST,42,2018
8822,2011,27-Oct-18,8471,2.97,3,EAST,42,2018
8824,3809,27-Oct-18,101610,1.29,1,CENTRAL,42,2018
8824,3809,27-Oct-18,6737293,18.98,2,CENTRAL,42,2018
8829,577,27-Oct-18,6700919,9.08,2,CENTRAL,42,2018
8833,4809,27-Oct-18,98219,3.19,1,CENTRAL,42,2018
8839,3232,27-Oct-18,1338661,20,2,EAST,42,2018
8839,3232,27-Oct-18,4315099,2.19,1,EAST,42,2018
8851,2442,27-Oct-18,92670,1.99,1,WEST,42,2018
8852,183,27-Oct-18,101651,1.99,1,EAST,42,2018
8852,183,27-Oct-18,1221586,7.99,1,EAST,42,2018
8856,482,27-Oct-18,761845,0.88,1,CENTRAL,42,2018
8856,482,27-Oct-18,4867969,1,1,CENTRAL,42,2018
8857,3964,27-Oct-18,5472091,0,1,WEST,42,2018
8857,3964,27-Oct-18,366275,3.29,1,WEST,42,2018
8859,1245,27-Oct-18,5389199,2,1,EAST,42,2018
8861,1373,27-Oct-18,101746,3.99,1,EAST,42,2018
8863,2629,27-Oct-18,733651,0.99,1,WEST,42,2018
8863,2629,27-Oct-18,101611,1.99,1,WEST,42,2018
8867,3267,27-Oct-18,761330,5.49,1,EAST,42,2018
8868,2320,27-Oct-18,76800,0.99,1,WEST,42,2018
8871,422,27-Oct-18,106727,5.79,1,CENTRAL,42,2018
8880,117,28-Oct-18,5767714,2.58,2,EAST,43,2018
8881,2555,28-Oct-18,6828745,0,1,WEST,43,2018
8888,3889,28-Oct-18,5758982,6.99,1,SOUTH,43,2018
8890,3523,28-Oct-18,6866683,1.49,1,SOUTH,43,2018
8898,590,28-Oct-18,191907,2.29,1,CENTRAL,43,2018
8901,3314,28-Oct-18,1027978,3.69,1,SOUTH,43,2018
8902,1904,28-Oct-18,6534962,2.69,1,EAST,43,2018
8904,4293,28-Oct-18,6543391,11.69,1,SOUTH,43,2018
8915,1120,28-Oct-18,124568,1.89,1,EAST,43,2018
8915,1120,28-Oct-18,93816,2.69,1,EAST,43,2018
8917,2433,28-Oct-18,25732,0.37,1,WEST,43,2018
8918,2322,28-Oct-18,5033981,0.99,1,WEST,43,2018
8918,2322,28-Oct-18,767657,2.99,1,WEST,43,2018
8920,4439,28-Oct-18,99309,0.19,1,EAST,43,2018
8921,3784,28-Oct-18,84759,0.99,1,CENTRAL,43,2018
8921,3784,28-Oct-18,5196336,3,1,CENTRAL,43,2018
8921,3784,28-Oct-18,94804,5.16,4,CENTRAL,43,2018
8922,4214,28-Oct-18,2912135,5.49,1,CENTRAL,43,2018
8925,2200,28-Oct-18,3300888,25.7,1,WEST,43,2018
8938,3418,28-Oct-18,9082,1.25,1,SOUTH,43,2018
8950,3246,28-Oct-18,6672504,4.39,1,SOUTH,43,2018
8950,3246,28-Oct-18,5918749,9.99,1,SOUTH,43,2018
8951,2639,28-Oct-18,4151257,5.99,1,WEST,43,2018
8952,3614,27-Oct-18,4882270,0.99,1,SOUTH,42,2018
8952,3614,27-Oct-18,207113,1.09,1,SOUTH,42,2018
8952,3614,27-Oct-18,8485,2.55,1,SOUTH,42,2018
8954,1545,27-Oct-18,6656338,1.78,2,WEST,42,2018
8961,3205,28-Oct-18,92095,2.09,1,SOUTH,43,2018
8963,1895,28-Oct-18,6491126,1.99,1,EAST,43,2018
8971,525,28-Oct-18,207075,1.79,1,CENTRAL,43,2018
8982,984,28-Oct-18,4726201,1.5,1,EAST,43,2018
8982,984,28-Oct-18,87931,3.38,2,EAST,43,2018
8985,3243,28-Oct-18,94724,1.49,1,SOUTH,43,2018
8986,4713,28-Oct-18,5180877,2.76,1,SOUTH,43,2018
8988,4740,28-Oct-18,71987,1.19,1,SOUTH,43,2018
8996,1885,28-Oct-18,4811386,8.5,1,SOUTH,43,2018
9001,53,28-Oct-18,6824655,14.99,1,EAST,43,2018
9005,4604,28-Oct-18,6833151,4.99,1,WEST,43,2018
9011,1241,28-Oct-18,98754,2.38,2,EAST,43,2018
9019,2189,29-Oct-18,6542335,1,1,EAST,43,2018
9030,514,29-Oct-18,100375,2,2,CENTRAL,43,2018
9033,4857,29-Oct-18,6828734,4,1,CENTRAL,43,2018
9041,459,29-Oct-18,70016,13.49,1,CENTRAL,43,2018
9058,453,29-Oct-18,1146202,2,1,EAST,43,2018
9060,4171,29-Oct-18,1110643,1.99,1,EAST,43,2018
9065,1916,29-Oct-18,1088467,5.69,1,WEST,43,2018
9093,2710,29-Oct-18,94116,1.99,1,WEST,43,2018
9100,2745,29-Oct-18,761882,2,4,WEST,43,2018
9100,2745,29-Oct-18,84819,1.59,1,WEST,43,2018
9100,2745,29-Oct-18,638415,4.99,1,WEST,43,2018
9107,3672,29-Oct-18,786608,1.39,1,EAST,43,2018
9107,3672,29-Oct-18,3963433,4.19,1,EAST,43,2018
9107,3672,29-Oct-18,1443902,5.99,1,EAST,43,2018
9109,577,29-Oct-18,2511400,0.99,1,CENTRAL,43,2018
9111,4816,29-Oct-18,750113,3.49,1,WEST,43,2018
9114,3111,29-Oct-18,725483,0.79,1,SOUTH,43,2018
9115,4458,29-Oct-18,472865,2.24,1,SOUTH,43,2018
9123,2507,30-Oct-18,4404169,0.59,1,WEST,43,2018
9140,779,30-Oct-18,72602,1,1,CENTRAL,43,2018
9148,4159,29-Oct-18,777853,1.67,1,SOUTH,43,2018
9148,4159,29-Oct-18,497524,10.99,1,SOUTH,43,2018
9191,3800,30-Oct-18,84917,1.47,1,CENTRAL,43,2018
9192,3418,30-Oct-18,99044,3.18,2,SOUTH,43,2018
9200,2442,30-Oct-18,5039886,1.99,1,WEST,43,2018
9215,991,30-Oct-18,6583,5.79,1,EAST,43,2018
9220,631,31-Oct-18,512497,3.89,1,CENTRAL,43,2018
9224,2780,31-Oct-18,96124,1.34,1,WEST,43,2018
9224,2780,31-Oct-18,94112,1.88,1,WEST,43,2018
9229,4568,30-Oct-18,3740376,4.38,2,EAST,43,2018
9233,720,30-Oct-18,709856,7.98,2,CENTRAL,43,2018
9255,2022,30-Oct-18,6853236,9.49,1,SOUTH,43,2018
9258,2617,30-Oct-18,3966222,1.44,1,WEST,43,2018
9258,2617,30-Oct-18,8506,1.49,1,WEST,43,2018
9269,4085,31-Oct-18,375059,1,1,CENTRAL,43,2018
9272,2150,31-Oct-18,1096305,3.99,1,EAST,43,2018
9286,4594,31-Oct-18,2488719,3.38,2,WEST,43,2018
9293,1120,31-Oct-18,761845,3.33,2,EAST,43,2018
9293,1120,31-Oct-18,86714,3.99,1,EAST,43,2018
9296,794,31-Oct-18,125606,2.49,1,EAST,43,2018
9296,794,31-Oct-18,5619869,6.99,1,EAST,43,2018
9305,1437,31-Oct-18,102673,2.99,1,WEST,43,2018
9312,2629,31-Oct-18,1434389,4,1,WEST,43,2018
9319,184,31-Oct-18,95369,1.69,1,EAST,43,2018
9325,4603,31-Oct-18,6773640,9.99,1,WEST,43,2018
9333,3904,31-Oct-18,698485,2.49,1,EAST,43,2018
9334,3151,31-Oct-18,3675372,14.99,1,CENTRAL,43,2018
9335,2175,31-Oct-18,6510679,2.29,1,WEST,43,2018
9337,1121,31-Oct-18,762729,1.09,1,EAST,43,2018
9341,1709,31-Oct-18,204185,5.19,1,CENTRAL,43,2018
9342,4264,31-Oct-18,85433,1.49,1,EAST,43,2018
9368,2607,31-Oct-18,266680,0.49,1,WEST,43,2018
9387,2639,1-Nov-18,8498,4.64,1,WEST,43,2018
9401,1080,1-Nov-18,32745,1.69,1,EAST,43,2018
9414,2575,1-Nov-18,986055,1.99,1,WEST,43,2018
9424,1082,1-Nov-18,513325,2.49,1,EAST,43,2018
9432,401,1-Nov-18,5618860,2.19,1,CENTRAL,43,2018
9436,3635,1-Nov-18,3790282,4.99,1,SOUTH,43,2018
9453,3022,1-Nov-18,72602,3.57,3,SOUTH,43,2018
9453,3022,1-Nov-18,1088286,4.29,1,SOUTH,43,2018
9468,3809,1-Nov-18,4778249,3.79,1,CENTRAL,43,2018
9478,1433,1-Nov-18,85880,4.72,8,WEST,43,2018
9479,1433,1-Nov-18,6175702,6.99,1,WEST,43,2018
9484,3358,1-Nov-18,97923,3.49,1,SOUTH,43,2018
9484,3358,1-Nov-18,6785644,7.69,1,SOUTH,43,2018
9487,2379,1-Nov-18,9057,0.47,1,WEST,43,2018
9488,4498,1-Nov-18,97432,2.99,1,WEST,43,2018
9491,4987,1-Nov-18,137301,8.45,5,CENTRAL,43,2018
9494,1729,1-Nov-18,6903251,0.99,1,CENTRAL,43,2018
9500,1015,2-Nov-18,3947763,0.99,1,EAST,43,2018
9500,1015,2-Nov-18,84759,1.49,1,EAST,43,2018
9500,1015,2-Nov-18,87323,2.29,1,EAST,43,2018
9501,3164,2-Nov-18,3947760,0.99,1,SOUTH,43,2018
9506,4606,2-Nov-18,1398391,2.93,1,WEST,43,2018
9515,3267,2-Nov-18,143912,2.29,1,SOUTH,43,2018
9518,1748,2-Nov-18,920202,8.98,2,WEST,43,2018
9523,1441,2-Nov-18,959605,3.59,1,WEST,43,2018
9532,3758,2-Nov-18,101126,1.29,1,SOUTH,43,2018
9532,3758,2-Nov-18,266677,1.98,2,SOUTH,43,2018
9532,3758,2-Nov-18,831439,1.99,1,SOUTH,43,2018
9534,2638,2-Nov-18,6751012,7.99,1,WEST,43,2018
9545,2575,2-Nov-18,505519,1.29,1,WEST,43,2018
9550,1797,2-Nov-18,1083208,3.99,1,CENTRAL,43,2018
9567,1632,2-Nov-18,4542621,5.99,1,WEST,43,2018
9567,1632,2-Nov-18,5071942,9.99,1,WEST,43,2018
9577,3060,1-Nov-18,4474234,2.59,1,SOUTH,43,2018
9578,4851,2-Nov-18,559495,2.19,1,CENTRAL,43,2018
9590,2762,2-Nov-18,6530658,18.98,2,WEST,43,2018
9593,4414,2-Nov-18,709727,1.99,1,CENTRAL,43,2018
9600,1895,2-Nov-18,441601,3.99,1,EAST,43,2018
9605,2004,2-Nov-18,5560766,2.19,1,EAST,43,2018
9611,210,2-Nov-18,679220,1.5,1,EAST,43,2018
9611,210,2-Nov-18,100870,2.38,2,EAST,43,2018
9618,845,1-Nov-18,3302314,1.5,1,EAST,43,2018
9629,651,2-Nov-18,85822,0.79,1,CENTRAL,43,2018
9629,651,2-Nov-18,85880,0.79,1,CENTRAL,43,2018
9634,2629,2-Nov-18,72580,4.39,1,WEST,43,2018
9638,2512,2-Nov-18,5049454,2.19,1,WEST,43,2018
9639,2512,2-Nov-18,6779521,9.99,1,WEST,43,2018
9640,3411,3-Nov-18,6513700,1,1,SOUTH,43,2018
9640,3411,3-Nov-18,5107273,1.99,1,SOUTH,43,2018
9650,4146,3-Nov-18,4075920,0.79,1,WEST,43,2018
9650,4146,3-Nov-18,3117599,3,2,WEST,43,2018
9653,2442,3-Nov-18,550381,3,2,WEST,43,2018
9654,2442,3-Nov-18,6295291,1.99,1,WEST,43,2018
9665,4453,3-Nov-18,957033,3.34,1,SOUTH,43,2018
9666,4453,3-Nov-18,778615,3.34,2,SOUTH,43,2018
9672,1895,3-Nov-18,786559,1.79,1,EAST,43,2018
9674,514,3-Nov-18,9210,1.01,1,CENTRAL,43,2018
9674,514,3-Nov-18,3670170,5.58,2,CENTRAL,43,2018
9678,3220,3-Nov-18,6592614,13.98,2,SOUTH,43,2018
9681,4897,3-Nov-18,8588,0.39,1,SOUTH,43,2018
9694,4745,3-Nov-18,3947763,1.98,2,WEST,43,2018
9705,1137,3-Nov-18,5214208,6.99,1,EAST,43,2018
9708,3820,3-Nov-18,100870,1.19,1,CENTRAL,43,2018
9715,1399,3-Nov-18,6237209,0.99,1,SOUTH,43,2018
9735,3151,3-Nov-18,761441,4.99,1,SOUTH,43,2018
9740,459,3-Nov-18,89307,1.69,1,CENTRAL,43,2018
9741,986,3-Nov-18,957020,2.99,1,EAST,43,2018
9762,1080,3-Nov-18,97407,2.79,1,EAST,43,2018
9765,3655,3-Nov-18,1369128,19.93,2,SOUTH,43,2018
9768,4745,4-Nov-18,86017,1.99,1,WEST,44,2018
9770,1034,4-Nov-18,8490,0.99,1,EAST,44,2018
9774,401,4-Nov-18,8471,2.07,3,CENTRAL,44,2018
9776,4836,4-Nov-18,98952,1.49,1,SOUTH,44,2018
9778,1994,4-Nov-18,559557,1.49,1,CENTRAL,44,2018
9785,2150,4-Nov-18,6083569,1.14,1,EAST,44,2018
9786,3060,4-Nov-18,1084614,9.98,2,SOUTH,44,2018
9787,766,4-Nov-18,965328,5,2,CENTRAL,44,2018
9787,766,4-Nov-18,199015,2.99,1,CENTRAL,44,2018
9789,3164,4-Nov-18,777675,1,1,SOUTH,44,2018
9797,3784,4-Nov-18,135394,0.99,1,CENTRAL,44,2018
9797,3784,4-Nov-18,141907,1.99,1,CENTRAL,44,2018
9802,3486,4-Nov-18,5184801,3.79,1,SOUTH,44,2018
9803,1265,4-Nov-18,3974210,1.59,1,EAST,44,2018
9805,1600,4-Nov-18,6931206,3.99,1,WEST,44,2018
9809,984,4-Nov-18,100774,12.49,1,EAST,44,2018
9811,4498,4-Nov-18,6720594,4.99,1,WEST,44,2018
9813,682,4-Nov-18,1079970,0.69,1,CENTRAL,44,2018
9826,4085,4-Nov-18,1140560,1.39,1,CENTRAL,44,2018
9830,2630,4-Nov-18,33110,2.99,1,CENTRAL,44,2018
9834,1241,4-Nov-18,960460,9,3,EAST,44,2018
9837,764,4-Nov-18,3974208,2.99,1,CENTRAL,44,2018
9845,184,4-Nov-18,4736148,0.79,1,EAST,44,2018
9853,1786,4-Nov-18,84815,0.98,1,WEST,44,2018
9862,3022,4-Nov-18,84759,1.99,1,SOUTH,44,2018
9865,4506,4-Nov-18,101604,1.79,1,SOUTH,44,2018
9875,4011,4-Nov-18,5340941,5,2,SOUTH,44,2018
9879,2572,5-Nov-18,4011789,2.08,1,WEST,44,2018
9889,3496,5-Nov-18,4664696,2.99,1,SOUTH,44,2018
9889,3496,5-Nov-18,4030177,3.99,1,SOUTH,44,2018
9897,3314,5-Nov-18,4712549,1.58,2,SOUTH,44,2018
9900,1699,5-Nov-18,5962421,1.05,1,EAST,44,2018
9900,1699,5-Nov-18,102256,6.99,1,EAST,44,2018
9912,651,5-Nov-18,894272,2.79,1,CENTRAL,44,2018
9935,3551,5-Nov-18,334822,6.49,1,SOUTH,44,2018
9952,1885,4-Nov-18,5626837,2.69,1,SOUTH,44,2018
9962,992,4-Nov-18,929481,1.99,1,EAST,44,2018
9962,992,4-Nov-18,5282783,5.48,2,EAST,44,2018
9964,4623,4-Nov-18,97538,3.79,1,EAST,44,2018
9964,4623,4-Nov-18,147823,5.99,1,EAST,44,2018
9966,991,4-Nov-18,6803374,1.74,1,EAST,44,2018
9984,136,5-Nov-18,6127829,5.98,2,EAST,44,2018
9987,3523,5-Nov-18,6681204,7.06,1,SOUTH,44,2018
9997,3105,5-Nov-18,637462,7.99,1,SOUTH,44,2018
10000,1195,5-Nov-18,6988660,2.4,6,EAST,44,2018
10012,2519,5-Nov-18,2246190,6.49,1,WEST,44,2018
10023,3582,5-Nov-18,206152,1.25,1,SOUTH,44,2018
10036,4982,6-Nov-18,2267712,1.12,1,WEST,44,2018
10044,1373,6-Nov-18,4082278,0.43,1,EAST,44,2018
10059,2066,6-Nov-18,559369,1.49,1,CENTRAL,44,2018
10059,2066,6-Nov-18,100940,6.58,2,CENTRAL,44,2018
10064,1699,6-Nov-18,6839980,9.19,1,EAST,44,2018
10085,1433,6-Nov-18,143833,5.16,4,WEST,44,2018
10096,4293,6-Nov-18,1141754,6.99,1,SOUTH,44,2018
10101,2435,6-Nov-18,5094750,3.99,1,WEST,44,2018
10107,720,6-Nov-18,6790064,4.99,1,CENTRAL,44,2018
10108,3105,7-Nov-18,991979,3.49,1,SOUTH,44,2018
10109,514,7-Nov-18,266667,1.49,1,CENTRAL,44,2018
10115,2371,7-Nov-18,5473090,1.79,1,WEST,44,2018
10116,3214,7-Nov-18,86341,1.79,1,SOUTH,44,2018
10117,3214,7-Nov-18,728437,1.59,1,SOUTH,44,2018
10129,2442,7-Nov-18,5534635,0.9,1,WEST,44,2018
10142,2780,7-Nov-18,4751917,0.9,1,WEST,44,2018
10142,2780,7-Nov-18,6840362,0.9,1,WEST,44,2018
10157,3496,7-Nov-18,6922474,9.99,1,SOUTH,44,2018
10176,4713,6-Nov-18,143811,2.29,1,SOUTH,44,2018
10176,4713,6-Nov-18,1373660,2.56,1,SOUTH,44,2018
10176,4713,6-Nov-18,494089,3.29,1,SOUTH,44,2018
10179,1748,6-Nov-18,8473,0.5,1,WEST,44,2018
10193,3820,6-Nov-18,6706904,4.49,1,CENTRAL,44,2018
10198,453,6-Nov-18,8492,0.61,1,EAST,44,2018
10204,2077,6-Nov-18,6610063,4.99,1,EAST,44,2018
10204,2077,6-Nov-18,5376355,6.99,1,EAST,44,2018
10214,3232,7-Nov-18,377760,6.68,1,EAST,44,2018
10222,3476,7-Nov-18,147326,2.49,1,SOUTH,44,2018
10253,2629,7-Nov-18,5494253,5.99,1,WEST,44,2018
10258,992,7-Nov-18,98219,2.99,1,EAST,44,2018
10261,789,7-Nov-18,5443619,1.57,1,CENTRAL,44,2018
10261,789,7-Nov-18,100975,2.59,1,CENTRAL,44,2018
10261,789,7-Nov-18,5290811,5.66,1,CENTRAL,44,2018
10275,2011,7-Nov-18,6154659,1.92,1,EAST,44,2018
10276,4974,7-Nov-18,84767,2.49,1,CENTRAL,44,2018
10277,1102,8-Nov-18,543454,8.94,1,EAST,44,2018
10293,2435,8-Nov-18,6883793,1.49,1,WEST,44,2018
